SPort, DPort, SPkts, DPkts, SBytes, DBytes, Protocol, SYN, ACK, FIN, PSH, RST, URG, SYN+ACK, Duration, IsAlive, Service, UniqueDests, UniqueSrcs, UniqueDestSocks, UniqueSrcSocks,target
39513,443,7,0,2270,0,17,0,0,0,0,0,0,0,31.6867981,1,0,71,1,1,6,1
43294,443,13,0,2980,0,17,0,0,0,0,0,0,0,31.68644357,1,0,71,1,1,6,1
48582,443,12,0,1450,0,6,1,11,0,4,0,0,12,31.67574167,1,0,71,1,1,6,1
48594,443,11,0,1396,0,6,1,10,0,4,0,0,11,31.67516446,1,0,71,1,1,6,1
53112,443,12,0,1450,0,6,1,11,0,4,0,0,12,31.6748879,1,0,71,1,1,2,1
443,35578,15,0,12170,0,17,0,0,0,0,0,0,0,31.65315413,1,0,1,71,2,1,1
443,45100,14,0,12678,0,17,0,0,0,0,0,0,0,31.64983249,1,0,1,71,6,1,1
443,48582,11,0,10340,0,6,1,11,0,5,0,0,11,31.64762354,1,0,1,71,6,1,1
443,43294,24,0,19275,0,17,0,0,0,0,0,0,0,31.64686131,1,0,1,71,6,1,1
443,48594,10,0,10286,0,6,1,10,0,3,0,0,10,31.64638424,1,0,1,71,6,1,1
443,39513,23,0,27433,0,17,0,0,0,0,0,0,0,31.64589286,1,0,1,71,6,1,1
443,53112,11,0,8039,0,6,1,11,0,6,0,0,11,31.64567757,1,0,1,71,2,1,1
52046,53,2,0,174,0,17,0,0,0,0,0,0,0,30.56424785,1,0,71,1,1,129,1
53,52046,2,0,218,0,17,0,0,0,0,0,0,0,30.51417708,1,0,1,71,108,1,1
53070,443,35,0,9721,0,17,0,0,0,0,0,0,0,30.50308943,1,0,71,1,1,11,1
43292,443,12,0,1795,0,6,1,11,0,6,0,0,12,30.45116615,1,0,71,1,1,11,1
443,53070,47,0,11753,0,17,0,0,0,0,0,0,0,30.44259977,1,0,1,71,11,1,1
443,43292,13,0,6501,0,6,1,13,0,5,0,0,13,30.44107223,1,0,1,71,11,1,1
38919,53,2,0,142,0,17,0,0,0,0,0,0,0,29.61785841,1,0,71,1,1,129,1
53,38919,2,0,510,0,17,0,0,0,0,0,0,0,29.59205413,1,0,1,71,108,1,1
47634,443,12,0,2864,0,17,0,0,0,0,0,0,0,29.53983545,1,0,71,1,1,5,1
52774,443,9,0,1288,0,6,1,8,0,4,0,0,9,29.46382165,1,0,71,1,1,5,1
39356,53,2,0,186,0,17,0,0,0,0,0,0,0,29.38542819,1,0,71,1,1,129,1
443,47634,35,0,41586,0,17,0,0,0,0,0,0,0,29.38117433,1,0,1,71,5,1,1
443,52774,8,0,5857,0,6,1,8,0,2,0,0,8,29.37937546,1,0,1,71,5,1,1
53,39356,2,0,290,0,17,0,0,0,0,0,0,0,29.12691927,1,0,1,71,108,1,1
52048,443,10,0,2548,0,6,1,9,1,4,0,0,10,29.00534582,1,0,71,1,1,6,1
52058,443,12,0,2648,0,6,1,11,1,4,0,0,12,29.00511217,1,0,71,1,1,6,1
46184,443,8,0,2068,0,17,0,0,0,0,0,0,0,28.86596942,1,0,71,1,1,6,1
43852,53,2,0,162,0,17,0,0,0,0,0,0,0,28.77584267,1,0,71,1,1,129,1
46756,53,2,0,164,0,17,0,0,0,0,0,0,0,28.77037048,1,0,71,1,1,129,1
443,46184,8,0,7011,0,17,0,0,0,0,0,0,0,28.72232842,1,0,1,71,6,1,1
443,52058,11,0,6644,0,6,1,11,1,3,0,0,11,28.67287874,1,0,1,71,6,1,1
443,52048,10,0,6590,0,6,1,10,0,2,1,0,10,28.63375854,1,0,1,71,6,1,1
35383,443,19,0,4695,0,17,0,0,0,0,0,0,0,28.54833031,1,0,71,1,1,2,1
50275,53,2,0,162,0,17,0,0,0,0,0,0,0,28.5445323,1,0,71,1,1,129,1
36000,443,9,0,1288,0,6,1,8,0,4,0,0,9,28.54390788,1,0,71,1,1,2,1
36247,53,1,0,76,0,17,0,0,0,0,0,0,0,28.54342961,1,0,71,1,1,129,1
37406,53,2,0,150,0,17,0,0,0,0,0,0,0,28.53017998,1,0,71,1,1,129,1
443,60479,10,0,7514,0,17,0,0,0,0,0,0,0,28.46815062,1,0,1,71,2,1,1
443,35383,45,0,42229,0,17,0,0,0,0,0,0,0,28.42731524,1,0,1,71,2,1,1
60479,443,7,0,909,0,17,0,0,0,0,0,0,0,28.42537546,1,0,71,1,1,2,1
443,36000,8,0,5640,0,6,1,8,0,2,0,0,8,28.39214444,1,0,1,71,2,1,1
53,37406,2,0,236,0,17,0,0,0,0,0,0,0,28.3599503,1,0,1,71,108,1,1
53,36247,1,0,140,0,17,0,0,0,0,0,0,0,28.35931349,1,0,1,71,108,1,1
53,50275,2,0,530,0,17,0,0,0,0,0,0,0,28.35728407,1,0,1,71,108,1,1
50092,443,12,0,1497,0,6,1,11,1,4,0,0,12,28.33974695,1,0,71,1,1,2,1
48998,443,9,0,1288,0,6,1,8,0,4,0,0,9,28.33953619,1,0,71,1,1,3,1
38768,443,9,0,1288,0,6,1,8,0,4,0,0,9,28.33928823,1,0,71,1,1,2,1
443,48998,8,0,5419,0,6,1,8,0,3,0,0,8,28.20993972,1,0,1,71,3,1,1
443,38768,8,0,5787,0,6,1,8,0,2,0,0,8,28.20932388,1,0,1,71,2,1,1
50100,443,16,0,4247,0,6,1,15,0,8,0,0,16,28.17026067,1,0,71,1,1,2,1
443,50100,16,0,5133,0,6,1,16,0,6,0,0,16,28.03521132,1,0,1,71,2,1,1
443,50092,12,0,4159,0,6,1,12,1,4,0,0,12,28.03459978,1,0,1,71,2,1,1
40392,53,2,0,150,0,17,0,0,0,0,0,0,0,27.26360893,1,0,71,1,1,129,1
53,40392,2,0,194,0,17,0,0,0,0,0,0,0,27.18971777,1,0,1,71,108,1,1
43480,443,2,0,1727,0,17,0,0,0,0,0,0,0,27.18206811,1,0,71,1,1,7,1
58440,443,5,0,1747,0,17,0,0,0,0,0,0,0,27.16951871,1,0,71,1,1,7,1
38024,443,10,0,835,0,6,1,9,1,3,0,0,10,27.15623498,1,0,71,1,1,7,1
43221,53,2,0,148,0,17,0,0,0,0,0,0,0,27.03218031,1,0,71,1,1,129,1
42189,53,2,0,152,0,17,0,0,0,0,0,0,0,27.03078651,1,0,71,1,1,129,1
49605,443,12,0,1945,0,17,0,0,0,0,0,0,0,26.70835042,1,0,71,1,1,5,1
44629,443,8,0,3327,0,17,0,0,0,0,0,0,0,26.59864116,1,0,71,1,1,8,1
52065,53,1,0,87,0,17,0,0,0,0,0,0,0,26.56089807,1,0,71,1,1,129,1
48887,53,1,0,93,0,17,0,0,0,0,0,0,0,26.50959158,1,0,71,1,1,129,1
443,44629,10,0,3432,0,17,0,0,0,0,0,0,0,26.48418236,1,0,1,71,8,1,1
443,49402,10,0,2036,0,6,1,10,1,1,0,0,10,26.3936038,1,0,1,71,3,1,1
49402,443,8,0,1851,0,6,0,8,0,5,0,0,8,26.39332032,1,0,71,1,1,3,1
443,51800,9,0,4255,0,6,1,9,0,1,1,0,9,26.36251211,1,0,1,71,6,1,1
51800,443,6,0,2304,0,6,0,6,1,4,0,0,6,26.36223388,1,0,71,1,1,6,1
443,44134,4,0,3154,0,6,0,4,0,0,0,0,4,26.36194205,1,0,1,71,5,1,1
44134,443,4,0,481,0,6,0,4,0,3,0,0,4,26.36150718,1,0,71,1,1,5,1
443,38040,4,0,3154,0,6,0,4,0,0,0,0,4,26.36115861,1,0,1,71,6,1,1
38040,443,4,0,481,0,6,0,4,0,3,0,0,4,26.36009812,1,0,71,1,1,7,1
443,49605,6,0,593,0,17,0,0,0,0,0,0,0,26.35606956,1,0,1,71,5,1,1
443,58440,2,0,823,0,17,0,0,0,0,0,0,0,26.34087634,1,0,1,71,6,1,1
443,51806,10,0,6590,0,6,1,10,0,2,1,0,10,26.33928919,1,0,1,71,6,1,1
51806,443,8,0,2420,0,6,0,8,1,4,0,0,8,26.29742932,1,0,71,1,1,6,1
51818,443,8,0,2416,0,6,1,7,0,3,0,0,8,26.2922554,1,0,71,1,1,6,1
51832,443,8,0,2408,0,6,1,7,0,3,0,0,8,26.29200411,1,0,71,1,1,6,1
443,46792,6,0,5274,0,6,0,6,0,2,0,0,6,26.19192624,1,0,1,71,8,1,1
46792,443,6,0,589,0,6,0,6,0,3,0,0,6,26.19078922,1,0,71,1,1,8,1
443,51832,7,0,5603,0,6,1,7,0,3,0,0,7,26.0407362,1,0,1,71,6,1,1
443,51818,8,0,6464,0,6,1,8,0,4,0,0,8,26.03108621,1,0,1,71,6,1,1
34050,53,2,0,174,0,17,0,0,0,0,0,0,0,25.89871836,1,0,71,1,1,129,1
56770,53,2,0,150,0,17,0,0,0,0,0,0,0,25.62502527,1,0,71,1,1,129,1
58307,53,2,0,142,0,17,0,0,0,0,0,0,0,25.60020638,1,0,71,1,1,129,1
53,58307,2,0,186,0,17,0,0,0,0,0,0,0,25.36820388,1,0,1,71,108,1,1
53,56770,2,0,194,0,17,0,0,0,0,0,0,0,25.36765504,1,0,1,71,108,1,1
47853,443,10,0,2241,0,17,0,0,0,0,0,0,0,25.34679079,1,0,71,1,1,2,1
45108,53,2,0,142,0,17,0,0,0,0,0,0,0,25.34644508,1,0,71,1,1,129,1
40918,443,13,0,4480,0,17,0,0,0,0,0,0,0,25.3198452,1,0,71,1,1,6,1
36882,443,13,0,2480,0,17,0,0,0,0,0,0,0,25.31913996,1,0,71,1,1,6,1
53000,443,14,0,1966,0,6,1,13,0,6,0,0,14,25.31887674,1,0,71,1,1,6,1
53,45108,2,0,186,0,17,0,0,0,0,0,0,0,25.31723118,1,0,1,71,108,1,1
49120,443,15,0,1933,0,6,1,14,0,6,0,0,15,25.31589127,1,0,71,1,1,2,1
443,47853,12,0,11203,0,17,0,0,0,0,0,0,0,25.31561685,1,0,1,71,2,1,1
443,53000,14,0,8635,0,6,1,14,0,6,0,0,14,25.31482792,1,0,1,71,6,1,1
443,40918,16,0,11442,0,17,0,0,0,0,0,0,0,25.31389976,1,0,1,71,6,1,1
443,36882,13,0,10877,0,17,0,0,0,0,0,0,0,25.31342459,1,0,1,71,6,1,1
443,49120,14,0,9148,0,6,1,14,0,7,0,0,14,25.31323123,1,0,1,71,2,1,1
32898,53,2,0,168,0,17,0,0,0,0,0,0,0,25.24923038,1,0,71,1,1,129,1
53,32898,2,0,241,0,17,0,0,0,0,0,0,0,25.21501613,1,0,1,71,108,1,1
59898,443,9,0,2430,0,17,0,0,0,0,0,0,0,25.21178007,1,0,71,1,1,4,1
56120,443,7,0,1180,0,6,1,6,0,4,0,0,7,25.20442843,1,0,71,1,1,4,1
443,56120,6,0,999,0,6,1,6,0,1,0,0,6,24.9676106,1,0,1,71,4,1,1
443,59898,11,0,7621,0,17,0,0,0,0,0,0,0,24.94894528,1,0,1,71,4,1,1
57343,53,2,0,160,0,17,0,0,0,0,0,0,0,24.03533912,1,0,71,1,1,129,1
56665,53,2,0,150,0,17,0,0,0,0,0,0,0,24.03195167,1,0,71,1,1,129,1
47493,53,2,0,154,0,17,0,0,0,0,0,0,0,24.03091264,1,0,71,1,1,129,1
45557,53,2,0,148,0,17,0,0,0,0,0,0,0,24.02086639,1,0,71,1,1,129,1
53,45557,2,0,234,0,17,0,0,0,0,0,0,0,23.95057869,1,0,1,71,108,1,1
53,47493,2,0,198,0,17,0,0,0,0,0,0,0,23.94957137,1,0,1,71,108,1,1
53,56665,2,0,194,0,17,0,0,0,0,0,0,0,23.94893551,1,0,1,71,108,1,1
53,57343,2,0,204,0,17,0,0,0,0,0,0,0,23.94237375,1,0,1,71,108,1,1
55287,443,10,0,3821,0,17,0,0,0,0,0,0,0,23.90704441,1,0,71,1,1,6,1
50396,443,9,0,1288,0,6,1,8,0,4,0,0,9,23.90597486,1,0,71,1,1,6,1
38048,443,9,0,1288,0,6,1,8,0,4,0,0,9,23.90552306,1,0,71,1,1,7,1
54744,443,14,0,5400,0,17,0,0,0,0,0,0,0,23.89280987,1,0,71,1,1,2,1
35764,443,10,0,1342,0,6,1,9,0,4,0,0,10,23.89051127,1,0,71,1,1,2,1
41290,443,9,0,1288,0,6,1,8,0,4,0,0,9,23.88955736,1,0,71,1,1,6,1
443,50396,8,0,5428,0,6,1,8,0,2,0,0,8,23.86937332,1,0,1,71,6,1,1
443,55287,27,0,29687,0,17,0,0,0,0,0,0,0,23.86701488,1,0,1,71,6,1,1
443,41290,8,0,7877,0,6,1,8,0,2,0,0,8,23.86580563,1,0,1,71,6,1,1
443,38048,8,0,5429,0,6,1,8,0,2,0,0,8,23.86530113,1,0,1,71,6,1,1
443,54744,20,0,11174,0,17,0,0,0,0,0,0,0,23.86482978,1,0,1,71,2,1,1
443,35764,9,0,7931,0,6,1,9,0,4,0,0,9,23.78614521,1,0,1,71,2,1,1
43539,53,2,0,150,0,17,0,0,0,0,0,0,0,23.49935389,1,0,71,1,1,129,1
38056,443,11,0,1406,0,6,1,10,1,4,0,0,11,23.49842024,1,0,71,1,1,7,1
53,43539,2,0,194,0,17,0,0,0,0,0,0,0,23.49800396,1,0,1,71,108,1,1
42688,443,11,0,1406,0,6,1,10,1,4,0,0,11,23.4902699,1,0,71,1,1,2,1
46496,53,2,0,192,0,17,0,0,0,0,0,0,0,23.48312354,1,0,71,1,1,129,1
52195,443,7,0,1983,0,17,0,0,0,0,0,0,0,23.42396903,1,0,71,1,1,2,1
53,46496,2,0,302,0,17,0,0,0,0,0,0,0,23.36933756,1,0,1,71,108,1,1
36914,443,15,0,5594,0,17,0,0,0,0,0,0,0,23.3670671,1,0,71,1,2,2,1
34290,443,9,0,1111,0,6,1,8,1,3,0,0,9,23.36680341,1,0,71,1,1,2,1
443,38056,10,0,5548,0,6,1,10,1,2,0,0,10,23.3396883,1,0,1,71,6,1,1
443,42688,11,0,5602,0,6,1,11,1,3,0,0,11,23.3216784,1,0,1,71,2,1,1
443,52195,8,0,7027,0,17,0,0,0,0,0,0,0,23.31522727,1,0,1,71,2,1,1
443,34290,8,0,5559,0,6,1,8,1,1,0,0,8,23.25757432,1,0,1,71,2,1,1
443,36914,31,0,11305,0,17,0,0,0,0,0,0,0,23.2464056,1,0,1,71,2,2,1
57164,53,2,0,174,0,17,0,0,0,0,0,0,0,23.08081079,1,0,71,1,1,129,1
55586,53,1,0,79,0,17,0,0,0,0,0,0,0,23.01660252,1,0,71,1,1,129,1
36521,53,2,0,164,0,17,0,0,0,0,0,0,0,22.98084569,1,0,71,1,1,129,1
53,36521,2,0,288,0,17,0,0,0,0,0,0,0,22.83345246,1,0,1,71,108,1,1
45472,443,10,0,825,0,6,1,9,0,3,0,0,10,22.81849599,1,0,71,1,1,1,1
443,46604,15,0,6300,0,17,0,0,0,0,0,0,0,22.80360246,1,0,1,71,11,1,1
46604,443,13,0,1651,0,17,0,0,0,0,0,0,0,22.8024509,1,0,71,1,1,11,1
53,55586,1,0,107,0,17,0,0,0,0,0,0,0,22.80162406,1,0,1,71,108,1,1
49421,443,14,0,6679,0,17,0,0,0,0,0,0,0,22.76393533,1,0,71,1,1,4,1
41574,443,8,0,1234,0,6,1,7,0,4,0,0,8,22.76288557,1,0,71,1,1,4,1
443,45472,9,0,5479,0,6,1,9,0,4,0,0,9,22.71640635,1,0,1,71,1,1,1
443,41574,7,0,5369,0,6,0,7,0,3,0,0,7,22.7102375,1,0,1,71,4,1,1
443,49421,20,0,10574,0,17,0,0,0,0,0,0,0,22.62883544,1,0,1,71,4,1,1
443,38024,9,0,5481,0,6,0,9,1,4,0,0,9,22.59420371,1,0,1,71,6,1,1
59511,443,6,0,2434,0,17,0,0,0,0,0,0,0,22.41403222,1,0,71,1,1,11,1
443,59511,13,0,4645,0,17,0,0,0,0,0,0,0,22.34039903,1,0,1,71,11,1,1
56682,443,10,0,1342,0,6,1,9,0,4,0,0,10,22.32094383,1,0,71,1,1,11,1
443,56682,9,0,5695,0,6,1,9,0,3,0,0,9,22.21931171,1,0,1,71,11,1,1
50748,53,2,0,170,0,17,0,0,0,0,0,0,0,21.96098351,1,0,71,1,1,129,1
53,50748,2,0,214,0,17,0,0,0,0,0,0,0,21.95286965,1,0,1,71,108,1,1
34707,443,10,0,2500,0,17,0,0,0,0,0,0,0,21.89791179,1,0,71,1,1,1,1
443,34707,13,0,9687,0,17,0,0,0,0,0,0,0,21.80991817,1,0,1,71,1,1,1
35176,53,2,0,192,0,17,0,0,0,0,0,0,0,21.68378472,1,0,71,1,1,129,1
53,35176,2,0,302,0,17,0,0,0,0,0,0,0,21.53747964,1,0,1,71,108,1,1
45254,443,25,0,3614,0,6,1,24,0,3,0,0,25,21.51780462,1,0,71,1,1,3,1
45270,443,33,0,4155,0,6,1,32,0,3,0,0,33,21.51741838,1,0,71,1,1,3,1
443,45270,42,0,133957,0,6,1,42,0,33,0,0,42,21.51717877,1,0,1,71,3,1,1
443,45254,32,0,74147,0,6,1,32,0,25,0,0,32,21.51319623,1,0,1,71,3,1,1
52840,443,208,0,26641,0,17,0,0,0,0,0,0,0,21.45690632,1,0,71,1,1,3,1
443,52840,670,0,911079,0,17,0,0,0,0,0,0,0,21.39621592,1,0,1,71,3,1,1
54811,53,2,0,178,0,17,0,0,0,0,0,0,0,21.38157034,1,0,71,1,1,129,1
53,54811,2,0,222,0,17,0,0,0,0,0,0,0,21.3786633,1,0,1,71,108,1,1
36894,443,12,0,1460,0,6,1,11,1,4,0,0,12,21.37752271,1,0,71,1,1,8,1
36898,443,9,0,1288,0,6,1,8,0,4,0,0,9,21.37729955,1,0,71,1,2,8,1
45030,53,2,0,194,0,17,0,0,0,0,0,0,0,21.27858734,1,0,71,1,1,129,1
53,45030,1,0,147,0,17,0,0,0,0,0,0,0,21.04964232,1,0,1,71,108,1,1
443,36898,8,0,5641,0,6,1,8,0,3,0,0,8,21.03453326,1,0,1,71,8,2,1
443,36894,11,0,5808,0,6,1,11,0,5,0,0,11,21.03337216,1,0,1,71,8,1,1
36229,53,2,0,178,0,17,0,0,0,0,0,0,0,20.87910604,1,0,71,1,1,129,1
443,33898,25,0,56404,0,6,1,25,0,17,0,0,25,20.8740201,1,0,1,71,3,1,1
33898,443,21,0,3388,0,6,0,21,0,3,0,0,21,20.87355852,1,0,71,1,1,3,1
443,33894,15,0,47183,0,6,1,15,0,7,0,0,15,20.86972928,1,0,1,71,3,1,1
33894,443,12,0,3014,0,6,0,12,0,3,0,0,12,20.86832356,1,0,71,1,1,3,1
43644,53,2,0,156,0,17,0,0,0,0,0,0,0,20.75822568,1,0,71,1,1,129,1
43195,53,2,0,170,0,17,0,0,0,0,0,0,0,20.65861678,1,0,71,1,1,129,1
53,36229,2,0,222,0,17,0,0,0,0,0,0,0,20.65759802,1,0,1,71,108,1,1
40268,443,12,0,5337,0,17,0,0,0,0,0,0,0,20.6380055,1,0,71,1,1,8,1
49416,443,9,0,1961,0,6,0,9,0,7,0,0,9,20.59077024,1,0,71,1,1,3,1
443,49416,9,0,1976,0,6,0,9,1,1,0,0,9,20.58968067,1,0,1,71,3,1,1
52278,443,10,0,2363,0,17,0,0,0,0,0,0,0,20.58610511,1,0,71,1,1,11,1
443,60868,11,0,7465,0,17,0,0,0,0,0,0,0,20.57559729,1,0,1,71,2,1,1
443,40268,17,0,4309,0,17,0,0,0,0,0,0,0,20.57510424,1,0,1,71,8,1,1
60868,443,9,0,1377,0,17,0,0,0,0,0,0,0,20.55460072,1,0,71,1,1,2,1
443,52278,11,0,8156,0,17,0,0,0,0,0,0,0,20.54898453,1,0,1,71,11,1,1
45184,443,10,0,1342,0,6,1,9,0,4,0,0,10,20.54095435,1,0,71,1,2,2,1
36914,443,2,0,128,0,6,1,0,0,0,1,0,1,20.5375278,1,0,71,1,2,8,1
56686,443,11,0,889,0,6,1,10,1,3,0,0,11,20.53731298,1,0,71,1,1,11,1
443,36900,7,0,5573,0,6,0,7,0,4,0,0,7,20.50927877,1,0,1,71,8,1,1
36900,443,7,0,643,0,6,0,7,0,3,0,0,7,20.50897217,1,0,71,1,1,8,1
443,36914,1,0,60,0,6,1,1,0,0,0,0,1,20.40767288,1,0,1,71,8,2,1
443,45184,10,0,5748,0,6,1,10,0,5,0,0,10,20.40708971,1,0,1,71,2,1,1
443,56686,10,0,5754,0,6,1,10,1,4,0,0,10,20.35417747,1,0,1,71,11,1,1
56655,443,5,0,1819,0,17,0,0,0,0,0,0,0,20.15409994,1,0,71,1,1,3,1
443,56655,8,0,6487,0,17,0,0,0,0,0,0,0,20.1361165,1,0,1,71,3,1,1
33068,53,2,0,170,0,17,0,0,0,0,0,0,0,18.12136889,1,0,71,1,1,129,1
53,33068,2,0,272,0,17,0,0,0,0,0,0,0,18.10949564,1,0,1,71,108,1,1
57686,443,46,0,5265,0,17,0,0,0,0,0,0,0,18.01342773,1,0,71,1,1,6,1
33640,443,11,0,1396,0,6,1,10,0,4,0,0,11,18.00908613,1,0,71,1,1,6,1
443,33640,11,0,10338,0,6,1,11,0,4,0,0,11,17.8582139,1,0,1,71,6,1,1
443,57686,119,0,162473,0,17,0,0,0,0,0,0,0,17.85723686,1,0,1,71,6,1,1
44125,53,2,0,160,0,17,0,0,0,0,0,0,0,16.33085656,1,0,71,1,1,129,1
53,44125,2,0,260,0,17,0,0,0,0,0,0,0,16.20257473,1,0,1,71,108,1,1
33082,443,10,0,1352,0,6,1,9,1,4,0,0,10,16.20080566,1,0,71,1,1,6,1
443,33082,10,0,7997,0,6,1,10,1,2,0,0,10,16.13082027,1,0,1,71,6,1,1
45688,443,11,0,2448,0,17,0,0,0,0,0,0,0,16.08270025,1,0,71,1,1,6,1
443,45688,11,0,9733,0,17,0,0,0,0,0,0,0,15.96515131,1,0,1,71,6,1,1
39066,53,2,0,162,0,17,0,0,0,0,0,0,0,14.54475427,1,0,71,1,1,129,1
443,58916,14,0,6785,0,6,1,14,1,6,1,0,14,14.32377243,1,0,1,71,3,1,1
58916,443,13,0,1510,0,6,0,11,1,4,2,0,11,14.32347393,1,0,71,1,1,3,1
443,58900,13,0,6731,0,6,1,13,1,5,1,0,13,14.32316446,1,0,1,71,3,1,1
58900,443,12,0,1456,0,6,0,10,1,4,2,0,10,14.32270789,1,0,71,1,1,3,1
443,58896,63,0,287546,0,6,0,63,0,33,0,0,63,14.32169509,1,0,1,71,3,1,1
58896,443,53,0,7954,0,6,0,53,0,16,0,0,53,14.32066989,1,0,71,1,1,3,1
42194,53,2,0,166,0,17,0,0,0,0,0,0,0,13.65988779,1,0,71,1,1,129,1
35805,53,2,0,160,0,17,0,0,0,0,0,0,0,13.65777636,1,0,71,1,1,129,1
59172,53,2,0,154,0,17,0,0,0,0,0,0,0,13.64831257,1,0,71,1,1,129,1
53,59172,2,0,198,0,17,0,0,0,0,0,0,0,13.63665342,1,0,1,71,108,1,1
53,35805,2,0,204,0,17,0,0,0,0,0,0,0,13.63534212,1,0,1,71,108,1,1
53,42194,2,0,540,0,17,0,0,0,0,0,0,0,13.63250709,1,0,1,71,108,1,1
40480,443,9,0,1047,0,6,1,8,1,2,0,0,9,13.62952113,1,0,71,1,1,4,1
54120,443,5,0,807,0,6,1,3,1,1,1,0,4,13.62927008,1,0,71,1,1,5,1
59940,443,12,0,1460,0,6,1,11,1,4,0,0,12,13.61732435,1,0,71,1,1,6,1
443,54120,4,0,3154,0,6,1,4,0,0,0,0,4,13.61708117,1,0,1,71,5,1,1
443,40480,8,0,5789,0,6,1,8,1,2,0,0,8,13.59775352,1,0,1,71,4,1,1
58730,443,8,0,2582,0,17,0,0,0,0,0,0,0,13.58617759,1,0,71,1,1,6,1
55687,53,2,0,150,0,17,0,0,0,0,0,0,0,13.57308531,1,0,71,1,1,129,1
53308,53,2,0,160,0,17,0,0,0,0,0,0,0,13.56865239,1,0,71,1,1,129,1
41081,53,2,0,168,0,17,0,0,0,0,0,0,0,13.54081035,1,0,71,1,1,129,1
43215,53,2,0,150,0,17,0,0,0,0,0,0,0,13.53373241,1,0,71,1,1,129,1
54128,443,2,0,128,0,6,1,0,0,0,1,0,1,13.51367664,1,0,71,1,1,5,1
54130,443,50,0,5894,0,6,1,49,0,9,0,0,50,13.51121211,1,0,71,1,1,5,1
58286,53,2,0,168,0,17,0,0,0,0,0,0,0,13.48490214,1,0,71,1,1,129,1
57763,443,6,0,1910,0,17,0,0,0,0,0,0,0,13.47437429,1,0,71,1,1,4,1
43109,53,1,0,87,0,17,0,0,0,0,0,0,0,13.43957043,1,0,71,1,1,129,1
443,59940,11,0,5601,0,6,1,11,1,3,0,0,11,13.42204857,1,0,1,71,6,1,1
443,58730,18,0,15329,0,17,0,0,0,0,0,0,0,13.41992474,1,0,1,71,6,1,1
443,54130,63,0,196359,0,6,1,63,0,52,0,0,63,13.41291237,1,0,1,71,5,1,1
53,43109,1,0,103,0,17,0,0,0,0,0,0,0,13.41178131,1,0,1,71,108,1,1
443,57763,12,0,5467,0,17,0,0,0,0,0,0,0,13.38958025,1,0,1,71,4,1,1
53,58286,2,0,212,0,17,0,0,0,0,0,0,0,13.38798809,1,0,1,71,108,1,1
53,43215,2,0,326,0,17,0,0,0,0,0,0,0,13.37164593,1,0,1,71,108,1,1
53,41081,2,0,542,0,17,0,0,0,0,0,0,0,13.37074757,1,0,1,71,108,1,1
53,53308,2,0,220,0,17,0,0,0,0,0,0,0,13.37020111,1,0,1,71,108,1,1
53,55687,2,0,236,0,17,0,0,0,0,0,0,0,13.36965489,1,0,1,71,108,1,1
36599,443,7,0,2353,0,17,0,0,0,0,0,0,0,13.34841776,1,0,71,1,1,3,1
57224,443,13,0,2195,0,6,1,12,1,7,0,0,13,13.34789538,1,0,71,1,1,3,1
42382,443,10,0,1165,0,6,1,9,1,3,0,0,10,13.34766698,1,0,71,1,1,2,1
42394,443,42,0,5555,0,6,1,41,0,10,0,0,42,13.3474443,1,0,71,1,1,2,1
35220,443,8,0,1203,0,6,1,7,0,3,0,0,8,13.34721899,1,0,71,1,1,1,1
50020,443,9,0,1288,0,6,1,8,0,4,0,0,9,13.33367729,1,0,71,1,1,2,1
54146,443,13,0,1514,0,6,1,12,1,4,0,0,13,13.26264119,1,0,71,1,1,5,1
443,42394,46,0,220514,0,6,1,46,0,28,0,0,46,13.17450452,1,0,1,71,2,1,1
443,57238,7,0,4743,0,6,1,7,0,2,0,0,7,13.16952777,1,0,1,71,3,1,1
57238,443,7,0,990,0,6,0,7,0,3,0,0,7,13.16861749,1,0,71,1,1,3,1
443,57224,12,0,2150,0,6,1,12,1,2,0,0,12,13.16823244,1,0,1,71,3,1,1
443,36599,27,0,33373,0,17,0,0,0,0,0,0,0,13.16425562,1,0,1,71,3,1,1
443,54146,12,0,8724,0,6,1,12,0,4,0,0,12,13.16262078,1,0,1,71,5,1,1
443,50020,8,0,6346,0,6,1,8,0,2,0,0,8,13.15972614,1,0,1,71,2,1,1
443,35220,8,0,3941,0,6,1,8,0,3,0,0,8,13.15923858,1,0,1,71,1,1,1
443,42382,9,0,8556,0,6,1,9,0,2,0,0,9,13.15870595,1,0,1,71,2,1,1
32795,443,36,0,4730,0,17,0,0,0,0,0,0,0,13.10997915,1,0,71,1,1,5,1
38137,53,1,0,87,0,17,0,0,0,0,0,0,0,13.09050393,1,0,71,1,1,129,1
60644,443,9,0,1288,0,6,1,8,0,4,0,0,9,13.0272584,1,0,71,1,1,5,1
60652,443,11,0,1406,0,6,1,10,1,4,0,0,11,13.02690959,1,0,71,1,1,5,1
54695,53,2,0,150,0,17,0,0,0,0,0,0,0,13.02385354,1,0,71,1,1,129,1
443,32795,188,0,251136,0,17,0,0,0,0,0,0,0,13.00167036,1,0,1,71,5,1,1
53,38137,1,0,103,0,17,0,0,0,0,0,0,0,12.99019098,1,0,1,71,108,1,1
53,54695,2,0,404,0,17,0,0,0,0,0,0,0,12.98641562,1,0,1,71,108,1,1
